;CrawledSite;URL;Site;Method;Origin
155;https://www.munichre.com;https://statse.webtrendslive.com/dcs222phuinekxixlok7birlg_6u1b/dcs.gif?&dcsdat=1526247703742&dcssip=www.munichre.com&dcsuri=/en/homepage/index.html&dcsipa=1&WT.tz=2&WT.bh=23&WT.ul=en-US&WT.cd=24&WT.sr=800x600&WT.jo=No&WT.ti=Reinsurance%253A%2520global%2520risk%2520solutions%2520from%2520Munich%2520Re%2520%257C%2520Munich%2520Re&WT.js=Yes&WT.jv=1.5&WT.ct=unknown&WT.bs=800x600&WT.fv=Not%2520enabled&WT.slv=Not%2520enabled&WT.le=UTF-8&WT.tv=10.4.23&WT.dl=0&WT.ssl=1&WT.es=www.munichre.com%252Fen%252Fhomepage%252Findex.html&WT.z_language=en&WT.z_pagetype=ADMME&WT.ad=%2523nbsp%2523%2523nbsp%2523%253B%2523nbsp%2523%2523nbsp%2523%253BWe%2520drive%2520business%2520as%2520one%2523nbsp%2523%2523nbsp%2523%253B%253B%253B%253BAnnual%2520General%2520Meeting%253BAnnual%2520report%253BInvestor%2520Relations%253BInvestor%2520Relations%253BCorporate%2520Responsibility%253BMunich%2520Re%2520worldwide%253BInsurance%2520solutions%2520for%2520industrial%2520firms%2520and%2520corporate%2520clients%253BTOPICS%25C2%25A0Online%253B&WT.ce=2&WT.vt_f_tlv=0&WT.vt_f_tlh=0&WT.vt_f_d=1&WT.vt_f_s=1&WT.vt_f_a=1&WT.vt_f=1&WT.vtvs=1526247703745&WT.vtid=e64ac5d2-8a3d-44c8-a04b-2c41651311e4&WT.co_f=e64ac5d2-8a3d-44c8-a04b-2c41651311e4;statse.webtrendslive.com;GET;
156;https://www.munichre.com;https://wt.munichre.com/dcsec5lqg10000gkuxrbu8p8k_7s2l/dcs.gif?&dcsdat=1526247703742&dcssip=www.munichre.com&dcsuri=/en/homepage/index.html&dcsipa=1&WT.tz=2&WT.bh=23&WT.ul=en-US&WT.cd=24&WT.sr=800x600&WT.jo=No&WT.ti=Reinsurance%253A%2520global%2520risk%2520solutions%2520from%2520Munich%2520Re%2520%257C%2520Munich%2520Re&WT.js=Yes&WT.jv=1.5&WT.ct=unknown&WT.bs=800x600&WT.fv=Not%2520enabled&WT.slv=Not%2520enabled&WT.le=UTF-8&WT.tv=10.4.23&WT.dl=0&WT.ssl=1&WT.es=www.munichre.com%252Fen%252Fhomepage%252Findex.html&WT.z_language=en&WT.z_pagetype=ADMME&WT.ad=%2523nbsp%2523%2523nbsp%2523%253B%2523nbsp%2523%2523nbsp%2523%253BWe%2520drive%2520business%2520as%2520one%2523nbsp%2523%2523nbsp%2523%253B%253B%253B%253BAnnual%2520General%2520Meeting%253BAnnual%2520report%253BInvestor%2520Relations%253BInvestor%2520Relations%253BCorporate%2520Responsibility%253BMunich%2520Re%2520worldwide%253BInsurance%2520solutions%2520for%2520industrial%2520firms%2520and%2520corporate%2520clients%253BTOPICS%25C2%25A0Online%253B&WT.ce=2&WT.vt_f_tlv=0&WT.vt_f_tlh=0&WT.vt_f_d=1&WT.vt_f_s=1&WT.vt_f_a=1&WT.vt_f=1&WT.vtvs=1526247703745&WT.vtid=e64ac5d2-8a3d-44c8-a04b-2c41651311e4&WT.co_f=e64ac5d2-8a3d-44c8-a04b-2c41651311e4;wt.munichre.com;GET;
157;https://www.munichre.com;https://statse.webtrendslive.com/dcs222phuinekxixlok7birlg_6u1b/dcs.gif?dcsredirect=126&dcstlh=0&dcstlv=0&dcsdat=1526247703742&dcssip=www.munichre.com&dcsuri=/en/homepage/index.html&dcsipa=1&WT.tz=2&WT.bh=23&WT.ul=en-US&WT.cd=24&WT.sr=800x600&WT.jo=No&WT.ti=Reinsurance%253A%2520global%2520risk%2520solutions%2520from%2520Munich%2520Re%2520%257C%2520Munich%2520Re&WT.js=Yes&WT.jv=1.5&WT.ct=unknown&WT.bs=800x600&WT.fv=Not%2520enabled&WT.slv=Not%2520enabled&WT.le=UTF-8&WT.tv=10.4.23&WT.dl=0&WT.ssl=1&WT.es=www.munichre.com%252Fen%252Fhomepage%252Findex.html&WT.z_language=en&WT.z_pagetype=ADMME&WT.ad=%2523nbsp%2523%2523nbsp%2523%253B%2523nbsp%2523%2523nbsp%2523%253BWe%2520drive%2520business%2520as%2520one%2523nbsp%2523%2523nbsp%2523%253B%253B%253B%253BAnnual%2520General%2520Meeting%253BAnnual%2520report%253BInvestor%2520Relations%253BInvestor%2520Relations%253BCorporate%2520Responsibility%253BMunich%2520Re%2520worldwide%253BInsurance%2520solutions%2520for%2520industrial%2520firms%2520and%2520corporate%2520clients%253BTOPICS%25C2%25A0Online%253B&WT.ce=2&WT.vt_f_tlv=0&WT.vt_f_tlh=0&WT.vt_f_d=1&WT.vt_f_s=1&WT.vt_f_a=1&WT.vt_f=1&WT.vtvs=1526247703745&WT.vtid=e64ac5d2-8a3d-44c8-a04b-2c41651311e4&WT.co_f=e64ac5d2-8a3d-44c8-a04b-2c41651311e4;statse.webtrendslive.com;GET;
158;https://www.munichre.com;https://wt.munichre.com/dcsec5lqg10000gkuxrbu8p8k_7s2l/dcs.gif?dcsredirect=1&dcsdat=1526247703742&dcssip=www.munichre.com&dcsuri=/en/homepage/index.html&dcsipa=1&WT.tz=2&WT.bh=23&WT.ul=en-US&WT.cd=24&WT.sr=800x600&WT.jo=No&WT.ti=Reinsurance%253A%2520global%2520risk%2520solutions%2520from%2520Munich%2520Re%2520%257C%2520Munich%2520Re&WT.js=Yes&WT.jv=1.5&WT.ct=unknown&WT.bs=800x600&WT.fv=Not%2520enabled&WT.slv=Not%2520enabled&WT.le=UTF-8&WT.tv=10.4.23&WT.dl=0&WT.ssl=1&WT.es=www.munichre.com%252Fen%252Fhomepage%252Findex.html&WT.z_language=en&WT.z_pagetype=ADMME&WT.ad=%2523nbsp%2523%2523nbsp%2523%253B%2523nbsp%2523%2523nbsp%2523%253BWe%2520drive%2520business%2520as%2520one%2523nbsp%2523%2523nbsp%2523%253B%253B%253B%253BAnnual%2520General%2520Meeting%253BAnnual%2520report%253BInvestor%2520Relations%253BInvestor%2520Relations%253BCorporate%2520Responsibility%253BMunich%2520Re%2520worldwide%253BInsurance%2520solutions%2520for%2520industrial%2520firms%2520and%2520corporate%2520clients%253BTOPICS%25C2%25A0Online%253B&WT.ce=2&WT.vt_f_tlv=0&WT.vt_f_tlh=0&WT.vt_f_d=1&WT.vt_f_s=1&WT.vt_f_a=1&WT.vt_f=1&WT.vtvs=1526247703745&WT.vtid=e64ac5d2-8a3d-44c8-a04b-2c41651311e4&WT.co_f=e64ac5d2-8a3d-44c8-a04b-2c41651311e4;wt.munichre.com;GET;
159;https://www.talanx.com;https://www.talanx.com/;www.talanx.com;GET;
160;https://www.generali.de;https://www.generali.de/;www.generali.de;GET;
161;https://www.generali.de;https://www.generali.de/privatkunden/;www.generali.de;GET;
162;https://www.generali.de;https://www.generali.de/cms/dtagent_ICA23STVjpqrx_7000000101010.js;www.generali.de;GET;
163;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/css/main-4898-29.css;www.generali.de;GET;
164;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/js/modernizr-custom-4292-22.js;www.generali.de;GET;
165;https://www.generali.de;https://www.generali.de/resource/sites/generali/internet/germany/german/options/ressources/css/abtasty-19210-3.js;www.generali.de;GET;
166;https://www.generali.de;https://www.generali.de/resource/blob/6892/fb2dfda7ab9cf190e0b3b0ddb8d31e20/generali-logo-big-svg-data.svg;www.generali.de;GET;
167;https://www.generali.de;https://www.generali.de/resource/blob/6896/4680fdda9d01a93d41be8585db76c9a0/generali-logo-big-png-data.png;www.generali.de;GET;
168;https://www.generali.de;https://www.generali.de/resource/blob/7024/1c1c79efcbdff9d3b7e97a4938138e23/generali-logo-small-svg-data.svg;www.generali.de;GET;
169;https://www.generali.de;https://www.generali.de/resource/blob/7028/3fa02edf5d36d8a040723622dec48215/generali-logo-small-png-data.png;www.generali.de;GET;
170;https://www.generali.de;https://www.generali.de/resource/blob/18334/75cd46e5c82975a7062ef7921370230a/siegelkarussell-animiert-data.gif;www.generali.de;GET;
171;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/css/quickfix-11954-9.css;www.generali.de;GET;
172;https://www.generali.de;https://www.generali.de/resource/themes/landingpage-internet/css/landingpage-15214-2.css;www.generali.de;GET;
173;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/js/main-4286-26.js;www.generali.de;GET;
174;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/json2-4906-15.js;www.generali.de;GET;
175;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery_ui_widget_js-4926-15.js;www.generali.de;GET;
176;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery_iframe_transport-4916-15.js;www.generali.de;GET;
177;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery_xdr_transport_js-4924-15.js;www.generali.de;GET;
178;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/load-image.all.min-4908-15.js;www.generali.de;GET;
179;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/canvas-to-blob.min-4928-15.js;www.generali.de;GET;
180;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery_fileupload_9_11_2-4918-15.js;www.generali.de;GET;
181;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery_fileupload_process_9_11_2-4922-15.js;www.generali.de;GET;
182;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery_fileupload_image_9_11_2-4912-15.js;www.generali.de;GET;
183;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery-format-1.3.min-4910-15.js;www.generali.de;GET;
184;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery-autocomplete-4920-15.js;www.generali.de;GET;
185;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/js/jquery-webforms-1.6-4914-15.js;www.generali.de;GET;
186;https://www.generali.de;https://www.generali.de/resource/themes/webforms-blueprint/webforms-blueprint-4932-15.js;www.generali.de;GET;
187;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/js/webtrekk_scrollposition-16312-1.js;www.generali.de;GET;
188;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/js/webtrekk_pageLoadTime-16310-1.js;www.generali.de;GET;
189;https://www.generali.de;https://www.generali.de/resource/themes/landingpage-internet/js/landingpage-15218-2.js;www.generali.de;GET;
190;https://www.generali.de;https://www.generali.de/resource/themes/generali-internet/js/webtrekk_mediaTracking-20582-2.js;www.generali.de;GET;
191;https://www.generali.de;https://www.generali.de/blueprint/js/webtrekk.js;www.generali.de;GET;
192;https://www.generali.de;https://www.generali.de/resource/blob/4334/62573bacc607ef07734c808276a2b3d7/b4cd926c-1a31-4785-b261-1db1a68c521e-woff2-data.woff2;www.generali.de;GET;https://www.generali.de
193;https://www.generali.de;https://try.abtasty.com/e1e21a5b0014a368d3f8989ba536e4be.js;try.abtasty.com;GET;
194;https://www.generali.de;"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAyJpVFh0WE1MOmNvbS5hZG9iZS54bXAAAAAAADw/eHBhY2tldCBiZWdpbj0i77u/IiBpZD0iVzVNME1wQ2VoaUh6cmVTek5UY3prYzlkIj8+IDx4OnhtcG1ldGEgeG1sbnM6eD0iYWRvYmU6bnM6bWV0YS8iIHg6eG1wdGs9IkFkb2JlIFhNUCBDb3JlIDUuMy1jMDExIDY2LjE0NTY2MSwgMjAxMi8wMi8wNi0xNDo1NjoyNyAgICAgICAgIj4gPHJkZjpSREYgeG1sbnM6cmRmPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5LzAyLzIyLXJkZi1zeW50YXgtbnMjIj4gPHJkZjpEZXNjcmlwdGlvbiByZGY6YWJvdXQ9IiIgeG1sbnM6eG1wPSJodHRwOi8vbnMuYWRvYmUuY29tL3hhcC8xLjAvIiB4bWxuczp4bXBNTT0iaHR0cDovL25zLmFkb2JlLmNvbS94YXAvMS4wL21tLyIgeG1sbnM6c3RSZWY9Imh0dHA6Ly9ucy5hZG9iZS5jb20veGFwLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENTNiAoV2luZG93cykiIHhtcE1NOkluc3RhbmNlSUQ9InhtcC5paWQ6NjFFOUM4Njk0RTcwMTFFNkIyMDZENDNFNzMzRTA1M0IiIHhtcE1NOkRvY3VtZW50SUQ9InhtcC5kaWQ6NjFFOUM4NkE0RTcwMTFFNkIyMDZENDNFNzMzRTA1M0IiPiA8eG1wTU06RGVyaXZlZEZyb20gc3RSZWY6aW5zdGFuY2VJRD0ieG1wLmlpZDo2MUU5Qzg2NzRFNzAxMUU2QjIwNkQ0M0U3MzNFMDUzQiIgc3RSZWY6ZG9jdW1lbnRJRD0ieG1wLmRpZDo2MUU5Qzg2ODRFNzAxMUU2QjIwNkQ0M0U3MzNFMDUzQiIvPiA8L3JkZjpEZXNjcmlwdGlvbj4gPC9yZGY6UkRGPiA8L3g6eG1wbWV0YT4gPD94cGFja2V0IGVuZD0iciI/PlYFxAIAAATWSURBVHja7JpbbFRFGMd3W6G0QGlXbO2Kl+INi8UCQhQTQKgxQqPGa6IRbYJRQgLEB01ItG8mPPlACFgfMJHUF5FLIIHIxUYFAl7whqBBFGwtxYgr1LZs2/U/8bfJcbN0zx7P1NPmTPJLN2e/b2a+MzvzXabRVCoVGcmtIDLCW2hgaGBoYGig1XaF5f5LxGzxEH+rRFScFZ+J7eJj0WVrAlGLfvA20SQeExfFz+JLMSBqxWRRJnYi97nwfzLGQAvMFafFRbFJ3CMKMmTuFG+K8+I3scjGXGwYd6s4KTrEky7kF/EyOsWsoBs4RmwTveLhPPTmiS7RKsYH2cDFok9s9KC7JvVPW+LnnPx2E09wUKz1oNvMafp4UP1gkZgujorvPej/gsuoEVcF0UAzqVIMTHrQH8BVjBPXBNHAUfTX7dGfGZ2/RCF9Bc7AhOgVlUzSS1QV5wWdD6KBf4hzYqoo9mjgNPGn+DWIBpo99JW4WVznQb+KEO5bP2NTv93EJ+yluXn2bQLwOQTnHwU5XdrDz2uJGJOH3mjxLFnGriAbaIx7X8wQDXnoLRDzMO6HoGcTt4g2cVRMdCFfKg6Ks6JuOGQThpdEP+lQSY7g/A1i0NeGS7pkGCVamLgxYHIWmevF68hsEcU25mIzoy8n6H5aHBObxKeiX9TxfAZ7dpnoHG4li3RNxkz+OXG7uIS/NCfscfEOL+HCcKzJONuNYpaoJmL5SRzBSKstOtIvX/wuG04in5sirhWbxSGHz32ASGcXP1XT7hKPijOs6DFyw8AYOJ66p+EOcjmz9/pIYNPN5IrL+XyA4DxC9rGKuZh0qY3y4ja48H8ZaOLH58WLHCCmtVJ6qOR5IiNqKskSQRmZHrGBUO1+xwv7hudvea6ZevQvFeJd0SPaxWoxTcREoWgQCVHv0CkXe6Dc8bwe2QZ0Y/S1mr57GKvCy1y9rGAlx3u9WC/WEIMms6xwzEV/MWQj+Mjf4Tt85yu4mivFM6yytWDbRP0vi4XiVfbO6SzGJZh03EWfcWQTGc+T9L2KsRYy9mibBprT8QWxl5W7XHGpjdWoddFnLbJtl/k+yVh7GXuKTQPnU295m1NysLTpRzGTcuJgpcaZyA5WpuhjzELmYM3AGo73AznkujlRbyJTT+/JIkjvuTnItKIzWEu7lhqbBpbhl9pdyG7GmKUY1IMjP87nKN8VIZurtTN2mU038Z44IYpcyBqZreSFD/IsBhGe9SPjtr8TzMHa3UQHb7DahaypkTZxEhpn/QgHRpLPG/iuCdlcrZqxO2yuYCMJ6oo8dIwjP4Xeh5DiWX0e/axAr9Fmwmve4mGO9Pso9Lppd4tGx8qfEhvFwTzuPT4gzp2NvrVQbSVvsoWCkVu9AkK08izX2bmKUunyx8qhqMmMFc0MuM/W3brjensfYzUz9pAUnUoJhnsJlHewN+I+GBWnrx303ctYpUNddDJXXNPJ8Z4inekklzP/A/M1SWwHDrrLEf2YIH8sp+LVJMe1RDUmp6zAT7aIdeKLiLc7R19KFmaiN4h7yeXqyDiSDrpJZgcycsNiXlQakymYC9TdYj+1m/90EeNnTSZ9cTmBItMkVqaKbD4zC7jkuCo7Q5niJFlFkgA8LDoN9eVLaGBoYGhgaOC/2t8CDABLcLxjaZpNrAAAAABJRU5ErkJggg==";ta:image;GET;
195;https://www.generali.de;https://www.generali.de/resource/blob/4340/b65e181bc97f04d1ee13465b2f6ba981/generali-icon-ttf-data.ttf;www.generali.de;GET;https://www.generali.de
196;https://www.generali.de;https://www.generali.de/resource/blob/4350/d621fbd012ee56a0cf3f8a83e2c83499/7732d6de-bd05-4c17-ae43-99e9a02edf31-woff2-data.woff2;www.generali.de;GET;https://www.generali.de
197;https://www.generali.de;https://www.generali.de/resource/blob/4346/a90fa9488f0f7c68a05143a31cd69339/2a5cf81d-ffbe-4c76-8982-270592fb36b0-woff2-data.woff2;www.generali.de;GET;https://www.generali.de
198;https://www.generali.de;https://www.generali.de/resource/blob/4322/14a542654a859bbd264c42174762dfa8/9f93e286-eeaa-4077-b0b2-0e6901920f74-woff2-data.woff2;www.generali.de;GET;https://www.generali.de
199;https://www.generali.de;https://www.generali.de/resource/image/5018/portrait_ratio1x1/240/240/f71ec630bc13be6f45d1a8f8f13af892/nj/mann-mit-infozeichen-service-kontakt-persoenliche-daten-aendern.png;www.generali.de;GET;
200;https://www.generali.de;https://www.generali.de/resource/image/5254/portrait_ratio1x1/80/80/77d53da7e1b145ae34a839f1e43da4ad/XW/brief-mail-service-kontakt-kontakt-weiss.png;www.generali.de;GET;
201;https://www.generali.de;https://www.generali.de/resource/image/12988/portrait_ratio1x1/120/120/6b6b8993d4ed8eee838172adbd787131/kE/generali-einfach-privat-rundumschutz.png;www.generali.de;GET;
202;https://www.generali.de;https://www.generali.de/resource/image/5066/portrait_ratio1x1/120/120/86e2fed93830240679753290dd9e8b9b/wP/krawattenmann-beruf-vorsorge.png;www.generali.de;GET;
203;https://www.generali.de;https://www.generali.de/resource/image/5112/portrait_ratio1x1/120/120/1e4350588bfd65709728e853d7e9064/uw/herz-gesundheit-pflege.png;www.generali.de;GET;
204;https://www.generali.de;https://www.generali.de/resource/image/5152/portrait_ratio1x1/120/120/b13a63e422f0ebae03a326cf583387b5/aD/haus-haus-wohnen.png;www.generali.de;GET;
205;https://www.generali.de;https://www.generali.de/resource/image/5204/portrait_ratio1x1/120/120/d00fc4ebc12c15c17472f8999a88d7e3/pH/waage-haftung-recht.png;www.generali.de;GET;
206;https://www.generali.de;https://www.generali.de/resource/image/5118/portrait_ratio1x1/120/120/e35ac263b173c997b800689731ca249d/hB/lenkrad-kfz-reisen.png;www.generali.de;GET;
207;https://www.generali.de;https://www.generali.de/resource/image/6920/portrait_ratio1x1/240/240/2db7f9bde2036e589eb12d84ce838fbb/YG/kontakt-icon.png;www.generali.de;GET;
208;https://www.generali.de;https://www.generali.de/resource/blob/15716/a04b6f284a0203bfac246db9951bcf93/liste-auto-suggest-data.map;www.generali.de;GET;
209;https://www.generali.de;https://www.generali.de/resource/image/5066/landscape_ratio10x11/300/330/f8da3b6aedb2f6d4a4d1d829fba317d1/sk/krawattenmann-beruf-vorsorge.png;www.generali.de;GET;
210;https://www.generali.de;https://www.generali.de/resource/image/5112/landscape_ratio10x11/300/330/33d368349da639738d6ef5345e82072e/qH/herz-gesundheit-pflege.png;www.generali.de;GET;
211;https://www.generali.de;https://www.generali.de/resource/image/5152/landscape_ratio10x11/300/330/6f5864344bc6f48bf48fc0325c3a144d/EH/haus-haus-wohnen.png;www.generali.de;GET;
212;https://www.generali.de;https://www.generali.de/resource/image/5204/landscape_ratio10x11/300/330/233a92f7494db7d84d73767f9bc8cad8/Uj/waage-haftung-recht.png;www.generali.de;GET;
213;https://www.generali.de;https://www.generali.de/resource/image/5118/landscape_ratio10x11/300/330/efe08565ed00e4b9ad12fe55faed4582/Zl/lenkrad-kfz-reisen.png;www.generali.de;GET;
214;https://www.generali.de;https://www.generali.de/resource/image/5246/landscape_ratio10x11/300/330/887ac3749273ab4b3685f2fe2534f10c/YX/telefon-service-kontakt-megamenue.png;www.generali.de;GET;
215;https://www.generali.de;https://dcinfos.abtasty.com/geolocAndWeather.php?chID=e1e21a5b0014a368d3f8989ba536e4be&weather=false&dmp=false&vID=18051323414718436&callback=DCInfosCallback;dcinfos.abtasty.com;GET;
216;https://www.generali.de;"data:image/gif;base64,R0lGODlhEAAQAPIAAP///8UoHPDLyNNfVsUoHNp6c+KVj+WjnSH/C05FVFNDQVBFMi4wAwEAAAAh/hpDcmVhdGVkIHdpdGggYWpheGxvYWQuaW5mbwAh+QQJCgAAACwAAAAAEAAQAAADMwi63P4wyklrE2MIOggZnAdOmGYJRbExwroUmcG2LmDEwnHQLVsYOd2mBzkYDAdKa+dIAAAh+QQJCgAAACwAAAAAEAAQAAADNAi63P5OjCEgG4QMu7DmikRxQlFUYDEZIGBMRVsaqHwctXXf7WEYB4Ag1xjihkMZsiUkKhIAIfkECQoAAAAsAAAAABAAEAAAAzYIujIjK8pByJDMlFYvBoVjHA70GU7xSUJhmKtwHPAKzLO9HMaoKwJZ7Rf8AYPDDzKpZBqfvwQAIfkECQoAAAAsAAAAABAAEAAAAzMIumIlK8oyhpHsnFZfhYumCYUhDAQxRIdhHBGqRoKw0R8DYlJd8z0fMDgsGo/IpHI5TAAAIfkECQoAAAAsAAAAABAAEAAAAzIIunInK0rnZBTwGPNMgQwmdsNgXGJUlIWEuR5oWUIpz8pAEAMe6TwfwyYsGo/IpFKSAAAh+QQJCgAAACwAAAAAEAAQAAADMwi6IMKQORfjdOe82p4wGccc4CEuQradylesojEMBgsUc2G7sDX3lQGBMLAJibufbSlKAAAh+QQJCgAAACwAAAAAEAAQAAADMgi63P7wCRHZnFVdmgHu2nFwlWCI3WGc3TSWhUFGxTAUkGCbtgENBMJAEJsxgMLWzpEAACH5BAkKAAAALAAAAAAQABAAAAMyCLrc/jDKSatlQtScKdceCAjDII7HcQ4EMTCpyrCuUBjCYRgHVtqlAiB1YhiCnlsRkAAAOwAAAAAAAAAAAA==";ta:image;GET;
217;https://www.generali.de;https://www.generali.de/resource/image/26894/landscape_stage/1024/448/bd8ab9ff76dcd3421dce2d3a9ca64edd/om/bild--fitmitangie.png;www.generali.de;GET;
218;https://www.generali.de;https://www.generali.de/resource/image/26884/landscape_stage/1024/448/b18cc0d3a328568fe2d2bcfc6044ee72/oF/bild-buehnenteaser.jpg;www.generali.de;GET;
219;https://www.generali.de;https://www.generali.de/resource/image/5018/portrait_ratio1x1/80/80/f71ec630bc13be6f45d1a8f8f13af892/kB/mann-mit-infozeichen-service-kontakt-persoenliche-daten-aendern.png;www.generali.de;GET;
220;https://www.generali.de;https://www.generali.de/resource/image/6920/portrait_ratio1x1/80/80/2db7f9bde2036e589eb12d84ce838fbb/TM/kontakt-icon.png;www.generali.de;GET;
221;https://www.generali.de;https://www.generali.de/resource/image/5254/portrait_ratio1x1/120/120/77d53da7e1b145ae34a839f1e43da4ad/fB/brief-mail-service-kontakt-kontakt-weiss.png;www.generali.de;GET;
222;https://www.generali.de;https://generali01.webtrekk.net/639871942536313/wt?p=441,geninternet.pk.privatkunden,1,800x600,24,1,1526247708780,0,800x600,0&tz=2&la=en&cg1=geninternet&cg2=privatkunden&cp570=1710&np=&pu=https%3A%2F%2Fwww.generali.de%2Fprivatkunden%2F&eor=1;generali01.webtrekk.net;GET;
223;https://www.ruv.de;https://www.ruv.de/;www.ruv.de;GET;
224;https://www.ruv.de;https://www.ruv.de/home/;www.ruv.de;GET;
225;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/css/box-model.css;www.ruv.de;GET;
226;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/css/bootstrap.css;www.ruv.de;GET;
227;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/css/template.css;www.ruv.de;GET;
228;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/css/components.css;www.ruv.de;GET;
229;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/css/hellofonts.css;www.ruv.de;GET;
230;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/JavaScript/vendor.min.js;www.ruv.de;GET;
231;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/Images/ruv-logo.svg;www.ruv.de;GET;
232;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/images/privatkunden/StaticFiles_Auto/Textbanner_kwk.png;www.ruv.de;GET;
233;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/Content/Home/StaticFiles_Auto/genossen-logo.svg;www.ruv.de;GET;
234;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/Images/genossen-logo.svg;www.ruv.de;GET;
235;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/JavaScript/meineruv.config.js;www.ruv.de;GET;
236;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/JavaScript/navheader.js;www.ruv.de;GET;
237;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/JavaScript/ruv.search.js;www.ruv.de;GET;
238;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/JavaScript/ruv.config.js;www.ruv.de;GET;
239;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/JavaScript/scripts.min.js;www.ruv.de;GET;
240;https://www.ruv.de;https://www.googletagmanager.com/gtm.js?id=GTM-P4PQZV7;www.googletagmanager.com;GET;
241;https://www.ruv.de;https://hello.myfonts.net/count/2d53a7;hello.myfonts.net;GET;
242;https://www.ruv.de;https://www.google-analytics.com/analytics.js;www.google-analytics.com;GET;
243;https://www.ruv.de;https://www.google-analytics.com/r/collect?v=1&_v=j67&aip=1&a=1977608756&t=pageview&_s=1&dl=https%3A%2F%2Fwww.ruv.de%2Fhome%2F&ul=en-us&de=UTF-8&dt=R%2BV%20Versicherung&sd=24-bit&sr=800x600&vp=800x600&je=0&_u=YEBAAEAB~&jid=1664071618&gjid=371692591&cid=695279057.1526247710&tid=UA-89839765-1&_gid=2020967219.1526247710&_r=1&gtm=G4rP4PQZV7&cd1=Startseite&cd2=Startseite&cd3=66&cd4=&z=10413804;www.google-analytics.com;GET;
244;https://www.ruv.de;https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-89839765-1&cid=695279057.1526247710&jid=1664071618&_gid=2020967219.1526247710&gjid=371692591&_v=j67&z=10413804;stats.g.doubleclick.net;GET;
245;https://www.ruv.de;https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-89839765-1&cid=695279057.1526247710&jid=1664071618&_v=j67&z=10413804;www.google.com;GET;
246;https://www.ruv.de;https://www.google.de/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-89839765-1&cid=695279057.1526247710&jid=1664071618&_v=j67&z=10413804&slf_rd=1&random=95792792;www.google.de;GET;
247;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/images/hero/ruv-plus.svg;www.ruv.de;GET;
248;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/fonts/iconfont.woff;www.ruv.de;GET;https://www.ruv.de
249;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/fonts/2D53A7_7_0.woff2;www.ruv.de;GET;https://www.ruv.de
250;https://www.ruv.de;https://www.ruv.de/static-files/ruvde/fonts/2D53A7_5_0.woff2;www.ruv.de;GET;https://www.ruv.de
251;https://www.ruv.de;https://ilead.itrack.it/clients/DEtracking/c19059/6696_rv_img-tracking.asp?apm=1&offer=home&type=home;ilead.itrack.it;GET;
